cohort,fold,K,method,n_cell_types,val_auc,held_auc,val_ap,held_ap,val_f1,held_f1,val_mcc,held_mcc
Heming,2,50,HVG,8,0.75,0.6419753086419753,0.8541666666666666,0.6579256618472304,0.75,0.47058823529411764,0.4166666666666667,0.0
Heming,2,50,LASSO,8,0.8333333333333334,0.7530864197530864,0.8875,0.829100529100529,0.75,0.6666666666666667,0.4166666666666667,0.14907119849998599
Heming,2,50,ElasticNet,8,0.8333333333333334,0.691358024691358,0.8875,0.7628926628926629,0.888888888888889,0.7272727272727274,0.7302967433402214,0.3721042037676254
Heming,3,5,DE_top,8,0.6666666666666667,0.6419753086419753,0.7708333333333333,0.6782679738562092,0.8,0.64,0.47140452079103173,0.0
Heming,3,5,HVG,8,1.0,0.8395061728395062,1.0,0.8947649572649572,0.8,0.6666666666666666,0.47140452079103173,0.0
Heming,3,5,LASSO,8,1.0,0.654320987654321,1.0,0.7560832685832686,1.0,0.72,1.0,0.3535533905932738
Heming,3,5,ElasticNet,8,1.0,0.6172839506172839,1.0,0.682936507936508,0.8,0.6363636363636364,0.47140452079103173,0.12403473458920847
Heming,3,10,DE_top,8,1.0,0.6296296296296295,1.0,0.6317460317460317,0.888888888888889,0.6153846153846153,0.7302967433402214,-0.24253562503633297
Heming,3,10,HVG,8,1.0,0.6666666666666666,1.0,0.6718152218152218,0.888888888888889,0.6956521739130435,0.7302967433402214,0.2672612419124244
Heming,3,10,LASSO,8,1.0,0.7407407407407408,1.0,0.7344576719576719,1.0,0.6666666666666667,1.0,0.14907119849998599
Heming,3,10,ElasticNet,8,1.0,0.7777777777777778,1.0,0.8095959595959596,0.888888888888889,0.6956521739130435,0.7302967433402214,0.2672612419124244
Heming,3,15,DE_top,8,1.0,0.6296296296296297,1.0,0.6729328768544455,0.888888888888889,0.6956521739130435,0.7302967433402214,0.2672612419124244
Heming,3,15,HVG,8,1.0,0.654320987654321,1.0,0.6308922558922558,1.0,0.761904761904762,1.0,0.4714045207910316
Heming,3,15,LASSO,8,1.0,0.7283950617283951,1.0,0.7715219421101773,0.888888888888889,0.6956521739130435,0.7302967433402214,0.2672612419124244
Heming,3,15,ElasticNet,8,1.0,0.691358024691358,1.0,0.7612766318648672,0.888888888888889,0.6666666666666667,0.7302967433402214,0.14907119849998599
Heming,3,20,DE_top,8,1.0,0.691358024691358,1.0,0.7491300366300366,0.888888888888889,0.6,0.7302967433402214,0.11396057645963795
Heming,3,20,HVG,8,1.0,0.7654320987654321,1.0,0.7049382716049383,1.0,0.6250000000000001,1.0,0.34188172937891387
Heming,3,20,LASSO,8,1.0,0.7283950617283951,1.0,0.7683353139235491,1.0,0.6666666666666667,1.0,0.14907119849998599
Heming,3,20,ElasticNet,8,1.0,0.691358024691358,1.0,0.7616013071895424,1.0,0.6666666666666667,1.0,0.14907119849998599
Heming,3,30,DE_top,8,1.0,0.6666666666666667,1.0,0.6802868427868427,0.888888888888889,0.6666666666666667,0.7302967433402214,0.14907119849998599
Heming,3,30,HVG,8,1.0,0.691358024691358,1.0,0.6373336540003206,1.0,0.7999999999999999,1.0,0.5698028822981898
Heming,3,30,LASSO,8,1.0,0.7283950617283951,1.0,0.7474206349206349,1.0,0.6666666666666667,1.0,0.14907119849998599
Heming,3,30,ElasticNet,8,1.0,0.6666666666666667,1.0,0.7478853934736287,1.0,0.6956521739130435,1.0,0.2672612419124244
Heming,3,50,DE_top,8,1.0,0.6790123456790124,1.0,0.7124236874236873,0.888888888888889,0.6956521739130435,0.7302967433402214,0.2672612419124244
Heming,3,50,HVG,8,1.0,0.728395061728395,1.0,0.7280743947410614,1.0,0.761904761904762,1.0,0.4714045207910316
Heming,3,50,LASSO,8,1.0,0.691358024691358,1.0,0.747123192711428,1.0,0.6666666666666667,1.0,0.14907119849998599
Heming,3,50,ElasticNet,8,1.0,0.6296296296296297,1.0,0.7168722707938394,1.0,0.6363636363636364,1.0,0.12403473458920847
Heming,4,5,DE_top,8,1.0,0.8148148148148148,1.0,0.8878205128205128,0.8571428571428571,0.6666666666666666,0.7071067811865476,0.0
Heming,4,5,HVG,8,0.875,0.5432098765432098,0.95,0.5529982363315696,0.8571428571428571,0.6666666666666667,0.7071067811865476,0.14907119849998599
Heming,4,5,LASSO,8,0.875,0.6790123456790124,0.95,0.7439485895368249,0.8571428571428571,0.64,0.7071067811865476,0.0
Heming,4,5,ElasticNet,8,0.875,0.7530864197530864,0.95,0.7588574461123481,0.8571428571428571,0.6923076923076924,0.7071067811865476,0.24253562503633297
Heming,4,10,DE_top,8,1.0,0.7654320987654321,1.0,0.7821969696969696,0.8571428571428571,0.6923076923076924,0.7071067811865476,0.24253562503633297
Heming,4,10,HVG,8,0.875,0.7160493827160493,0.95,0.7194324194324194,0.8571428571428571,0.6956521739130435,0.7071067811865476,0.2672612419124244
Heming,4,10,LASSO,8,0.875,0.654320987654321,0.95,0.6301044634377968,0.8571428571428571,0.7272727272727274,0.7071067811865476,0.3721042037676254
